lat,lon,date_iso,plant
37.46652,38.52456,2023-07-03,Mercimek
36.97663,38.59879,2020-12-31,Mısır
37.2382,39.73812,2025-11-01,Mercimek
36.74821,38.21282,2024-12-08,Domates
36.96354,38.22301,2022-04-18,Mısır
37.03518,38.04056,2023-12-04,Mısır
37.87441,39.30263,2025-01-12,Antep Fıstığı
37.41344,39.16026,2023-05-02,Buğday
37.73102,39.228,2022-05-17,Nohut
36.7038,38.38174,2022-04-25,Antep Fıstığı
37.64047,39.86629,2022-05-28,Domates
36.7501,38.3118,2020-04-19,Mercimek
37.70005,38.85051,2024-08-03,Domates
36.67009,38.62941,2021-04-30,Arpa
37.00782,39.38772,2020-03-31,Nohut
37.87191,37.86195,2020-01-19,Biber
37.20844,38.82606,2024-07-19,Nohut
37.30013,38.7859,2025-08-26,Buğday
36.90611,39.29113,2021-05-06,Arpa
36.89891,39.54429,2024-08-09,Nohut
36.74037,39.79957,2024-07-12,Buğday
37.65394,39.65181,2023-12-02,Arpa
37.31708,39.94252,2021-04-11,Pamuk
37.4723,38.60929,2023-03-23,Mercimek
37.01054,38.10385,2023-02-09,Domates
37.80401,39.58147,2025-05-05,Domates
36.71869,40.23254,2024-03-20,Nohut
37.56827,38.52745,2020-09-26,Pamuk
36.6683,39.1527,2025-09-11,Mısır
37.20726,39.56984,2021-11-05,Arpa
37.4777,39.13511,2020-03-04,Pamuk
37.91303,38.76479,2021-01-28,Nohut
37.77087,39.12469,2022-12-05,Mısır
37.19416,38.33931,2023-10-23,Mercimek
37.92886,38.15931,2020-08-14,Domates
37.16582,39.25593,2020-01-25,Biber
37.59904,39.95316,2025-11-28,Buğday
36.83234,39.26358,2023-08-04,Buğday
36.77652,37.87835,2021-02-21,Domates
37.72175,39.32985,2020-10-04,Nohut
37.94011,38.18303,2021-07-13,Buğday
37.36899,38.16093,2024-10-01,Nohut
36.77217,39.48295,2022-06-16,Pamuk
37.39467,39.74282,2025-03-15,Arpa
36.89698,40.17252,2021-09-25,Nohut
36.87464,39.81329,2021-08-04,Buğday
37.07597,38.33556,2024-05-09,Biber
36.72057,38.9748,2021-06-04,Buğday
37.42157,38.97763,2021-06-02,Domates
37.02177,38.63776,2024-04-21,Mercimek
37.81319,39.66507,2025-03-14,Mercimek
37.07153,40.10639,2021-05-07,Biber
36.80718,37.84149,2022-11-27,Antep Fıstığı
36.81061,39.24872,2022-06-25,Arpa
37.57543,39.75245,2022-08-27,Buğday
37.2434,39.44565,2020-04-29,Biber
37.31217,37.9201,2022-11-12,Biber
37.32981,38.29953,2023-02-16,Domates
37.35405,39.27613,2022-02-05,Pamuk
37.54012,39.86919,2023-06-15,Mısır
36.93188,39.50162,2024-07-05,Arpa
37.27581,39.2049,2023-10-01,Buğday
37.23708,40.15226,2020-06-22,Nohut
37.6332,39.7967,2023-08-07,Pamuk
36.80337,38.54229,2023-09-26,Buğday
37.12037,39.49019,2022-12-02,Biber
37.41201,38.67831,2022-11-26,Mısır
36.82208,40.09984,2021-12-24,Arpa
37.13047,38.45168,2020-06-10,Domates
37.34624,40.01756,2023-05-14,Nohut
37.57154,38.38248,2025-01-29,Mısır
36.97876,38.11974,2021-09-11,Domates
37.76015,38.82589,2021-07-29,Biber
37.08591,39.32744,2020-10-04,Buğday
37.67713,39.86756,2025-01-21,Mercimek
37.90337,39.83742,2022-04-10,Mısır
37.54143,39.13373,2021-07-22,Antep Fıstığı
37.85207,38.1378,2025-09-06,Domates
36.68506,37.9657,2020-11-07,Biber
37.52805,38.49211,2021-08-06,Mısır
37.53395,38.72422,2025-12-23,Buğday
37.91797,39.97356,2021-03-12,Nohut
36.92929,37.96479,2021-10-08,Mercimek
36.91707,39.03728,2022-04-12,Buğday
36.75293,39.2017,2023-02-13,Arpa
36.9237,39.18255,2023-07-09,Pamuk
37.68168,39.08764,2022-02-11,Nohut
37.35843,39.77967,2025-10-01,Domates
37.21803,38.21116,2025-07-24,Buğday
37.10826,39.26908,2024-08-08,Arpa
36.89978,38.28454,2024-12-21,Domates
37.63614,40.14366,2020-02-22,Buğday
37.69814,39.51654,2025-04-17,Mercimek
37.65817,38.50604,2020-09-20,Buğday
37.72561,39.69497,2024-07-02,Mısır
37.01036,39.45634,2024-02-17,Mısır
37.30627,40.06658,2024-12-21,Pamuk
37.59517,39.20388,2025-10-20,Buğday
36.7971,39.04895,2020-02-14,Biber
37.63743,39.76483,2025-11-12,Biber
36.88837,39.56335,2023-11-19,Mercimek
36.82275,38.27804,2025-01-27,Pamuk
37.85117,37.84071,2023-10-02,Biber
37.067,38.05227,2020-01-30,Pamuk
37.28804,40.01768,2022-03-14,Pamuk
36.76134,40.05285,2022-05-22,Arpa
37.9125,38.485,2024-09-10,Domates
37.4345,38.65101,2025-01-21,Antep Fıstığı
37.90935,39.69367,2021-03-26,Antep Fıstığı
37.31846,39.98803,2020-01-12,Buğday
36.73565,39.12361,2021-03-04,Antep Fıstığı
36.72704,39.23008,2020-03-07,Mısır
37.71417,39.29125,2024-07-23,Domates
37.86507,39.93305,2022-09-10,Antep Fıstığı
37.85993,38.71607,2022-10-17,Mısır
37.76475,39.30074,2025-11-30,Nohut
37.25435,38.28561,2020-11-21,Nohut
37.56208,38.41414,2022-06-12,Domates
36.87645,40.13893,2021-07-12,Pamuk
37.31122,39.72329,2025-03-02,Mısır
36.94709,38.28718,2023-01-14,Mercimek
37.63931,40.1981,2021-05-30,Biber
37.57129,38.61536,2021-12-01,Nohut
36.93973,39.3479,2025-07-27,Biber
37.29248,39.39489,2021-12-12,Nohut
36.88919,38.9932,2020-11-26,Biber
36.9788,39.9103,2021-07-07,Arpa
37.12855,38.63229,2025-06-26,Mercimek
37.30636,38.76749,2022-08-10,Domates
37.90452,40.17679,2021-04-14,Biber
36.92916,38.75313,2024-08-29,Biber
37.07392,38.68962,2022-11-30,Antep Fıstığı
37.75002,40.00704,2024-09-12,Mısır
37.90432,39.1896,2021-05-01,Pamuk
37.94939,39.07951,2025-10-27,Arpa
36.74288,39.36678,2025-08-04,Arpa
37.70006,39.39312,2023-11-07,Mercimek
37.05223,39.78445,2021-06-13,Mısır
36.68402,38.1967,2023-09-13,Domates
36.77352,39.17072,2022-07-01,Domates
37.03199,40.16803,2020-02-17,Nohut
37.30522,38.03394,2025-03-31,Arpa
37.48533,38.20434,2024-01-16,Arpa
37.01654,37.87548,2021-07-09,Pamuk
37.49585,39.21718,2020-10-01,Domates
37.207,39.87535,2025-05-29,Domates
37.62026,39.98085,2021-12-13,Antep Fıstığı
37.78503,39.09689,2024-07-18,Arpa
37.269,38.35512,2022-05-24,Pamuk
37.83484,38.51786,2023-02-16,Biber
37.71374,38.57579,2023-01-17,Pamuk
37.06537,39.32311,2025-03-27,Buğday
37.10615,38.67943,2024-07-21,Arpa
36.9307,38.46261,2021-09-18,Domates
36.9788,38.36592,2023-03-28,Domates
37.25756,40.09732,2022-07-10,Buğday
36.7056,39.67744,2024-08-16,Nohut
36.68842,39.28942,2023-03-01,Pamuk
37.71892,39.54602,2023-08-13,Biber
37.49591,38.80913,2024-02-10,Biber
37.18318,38.06787,2022-09-19,Nohut
37.21015,38.20955,2025-01-30,Mısır
36.77154,38.82613,2023-07-13,Mısır
36.68363,40.03676,2025-09-19,Antep Fıstığı
37.15475,38.07692,2020-08-15,Domates
37.53609,38.04434,2021-03-22,Antep Fıstığı
36.79452,39.07676,2021-04-13,Domates
37.58687,39.82483,2025-08-02,Antep Fıstığı
37.48822,39.57171,2025-04-30,Domates
37.29472,39.87957,2024-12-07,Mercimek
37.53616,40.13604,2025-09-11,Antep Fıstığı
37.85364,38.40247,2022-09-28,Arpa
37.90088,38.67938,2025-03-01,Mercimek
37.07755,39.15981,2024-12-19,Nohut
37.82396,39.87141,2024-09-27,Nohut
36.90133,38.98881,2023-07-31,Domates
37.63768,39.70341,2024-11-15,Mercimek
36.81608,38.39696,2020-08-25,Buğday
36.98687,38.19973,2024-04-09,Antep Fıstığı
37.01869,38.81142,2020-07-22,Domates
37.18291,39.78723,2020-10-27,Antep Fıstığı
36.71692,38.67042,2022-06-12,Pamuk
37.69352,38.29591,2021-07-14,Biber
37.2452,38.77097,2024-06-30,Buğday
37.32342,38.34662,2023-05-07,Nohut
37.04899,38.50214,2023-06-03,Pamuk
37.49968,38.03021,2020-01-05,Antep Fıstığı
37.57664,40.07392,2020-04-19,Mısır
37.5013,37.82299,2023-09-27,Domates
37.0199,38.0777,2023-09-05,Buğday
37.31725,38.55881,2025-03-23,Mısır
37.54797,39.72918,2024-11-24,Arpa
37.0446,37.89363,2024-11-19,Buğday
37.02177,39.02046,2020-10-07,Nohut
37.69083,38.16202,2025-11-21,Antep Fıstığı
37.07898,39.62434,2024-10-24,Antep Fıstığı
37.8515,40.04576,2024-10-03,Domates
37.68628,38.63419,2024-10-03,Antep Fıstığı
37.89258,39.16694,2021-07-24,Pamuk
37.51856,39.65547,2024-10-04,Arpa
37.23747,39.6484,2020-01-05,Domates
37.85741,39.19888,2021-08-11,Arpa
37.3687,39.16947,2021-05-26,Arpa
37.89027,38.2441,2025-02-20,Antep Fıstığı
37.56326,38.96101,2020-05-25,Mercimek
37.86005,40.17174,2022-01-07,Domates
37.19289,39.79843,2025-07-24,Domates
37.33319,38.54081,2025-06-22,Mısır
37.72469,40.00305,2022-06-06,Domates
36.92481,37.99016,2025-04-20,Biber
36.8301,39.81621,2025-01-16,Mercimek
36.8571,40.22829,2024-09-07,Mısır
36.93922,39.71798,2022-03-04,Nohut
37.2335,39.59984,2021-06-18,Nohut
37.48606,40.00738,2022-12-29,Arpa
36.91255,39.09015,2023-06-08,Mısır
37.02655,39.27447,2020-03-05,Pamuk
36.72655,38.28621,2023-09-15,Domates
37.70496,37.82732,2021-03-17,Nohut
37.05321,37.98998,2021-10-01,Arpa
37.20115,38.33755,2025-10-21,Arpa
36.93595,39.39014,2021-01-13,Pamuk
36.80062,39.11069,2025-07-01,Mısır
37.57715,38.09827,2021-09-15,Mısır
37.24461,39.21112,2021-03-10,Mısır
36.95088,39.83367,2021-05-11,Arpa
37.37551,39.85262,2024-05-06,Pamuk
36.91626,40.14613,2024-01-22,Antep Fıstığı
37.05471,38.3198,2020-07-16,Biber
37.69691,39.33101,2025-10-16,Nohut
37.85086,40.23128,2022-11-29,Nohut
37.35206,38.70453,2020-07-13,Mercimek
37.67142,40.15442,2020-09-08,Antep Fıstığı
37.28723,38.16678,2025-02-06,Arpa
37.18683,40.02478,2020-03-08,Pamuk
36.6999,38.87408,2024-06-21,Mercimek
36.70127,40.00713,2025-09-19,Nohut
36.88507,39.36561,2023-06-07,Buğday
36.92153,37.81116,2021-03-25,Antep Fıstığı
36.93121,39.82083,2025-03-03,Mercimek
37.19668,39.5407,2023-05-08,Arpa
36.69594,38.60805,2022-06-06,Buğday
37.67886,39.78092,2022-01-18,Mısır
37.81403,38.50977,2023-12-25,Biber
36.98073,38.15444,2022-02-21,Arpa
37.22884,38.56458,2023-03-28,Pamuk
37.2126,39.2045,2020-11-19,Arpa
37.65742,39.51852,2024-05-12,Domates
37.59195,39.87921,2024-09-24,Domates
36.89443,38.32836,2020-10-17,Biber
37.8325,39.05634,2021-10-03,Pamuk
37.17449,39.76072,2023-11-26,Nohut
37.82149,39.65391,2021-12-24,Mercimek
37.19832,38.33625,2025-05-14,Buğday
36.69252,38.2604,2023-03-26,Biber
36.90668,39.23982,2020-08-17,Mısır
37.74403,40.01949,2025-09-09,Antep Fıstığı
36.66106,38.48296,2024-10-17,Buğday
37.14219,39.96317,2024-06-20,Nohut
36.85548,40.13161,2022-01-19,Antep Fıstığı
36.92182,40.15313,2025-05-11,Biber
37.36939,38.47755,2025-03-17,Domates
37.91817,37.95079,2022-05-01,Mercimek
37.2722,38.66567,2025-12-24,Buğday
36.93406,38.74802,2021-12-23,Buğday
37.54342,39.05601,2021-02-22,Biber
37.62574,38.79603,2022-08-15,Arpa
37.55082,39.35902,2022-03-12,Antep Fıstığı
36.7135,40.23844,2024-07-17,Mercimek
37.496,40.05661,2024-12-13,Pamuk
37.439,39.66635,2021-09-05,Pamuk
36.97711,38.85315,2020-05-21,Antep Fıstığı
37.82433,39.46814,2020-01-26,Mısır
36.65334,38.61016,2022-03-05,Domates
37.5549,39.22449,2024-01-07,Domates
37.88937,39.26504,2023-08-07,Nohut
37.41898,38.54924,2024-01-18,Pamuk
37.897,38.10205,2022-01-09,Pamuk
36.83504,38.96338,2025-06-24,Mercimek
37.14595,39.27558,2022-08-04,Domates
37.61426,39.62509,2020-09-05,Biber
37.61162,39.22785,2024-04-20,Mercimek
37.12171,40.24474,2022-03-06,Domates
37.37211,38.93354,2022-02-04,Buğday
36.97529,39.38615,2025-02-15,Mısır
36.78772,39.35833,2023-07-08,Buğday
37.8763,39.72017,2022-10-15,Mercimek
36.80883,40.14996,2024-07-31,Biber
37.51929,40.10182,2022-04-16,Mısır
36.81912,38.06218,2020-08-01,Biber
37.18495,40.15809,2020-09-14,Buğday
37.29671,39.34833,2024-05-01,Mercimek
37.23762,38.71985,2020-11-11,Antep Fıstığı
36.80469,38.60197,2022-03-05,Pamuk
37.14594,39.15506,2024-09-19,Buğday
37.547,37.94615,2025-08-14,Nohut
36.69045,38.1815,2025-06-14,Buğday
37.60508,38.47971,2021-10-12,Buğday
36.73714,40.11575,2022-04-23,Arpa
37.4228,38.89246,2022-12-24,Nohut
36.89707,38.88298,2024-06-22,Buğday
37.76931,38.33589,2020-03-12,Biber
36.7785,39.59947,2024-09-20,Mercimek
37.14071,39.06056,2021-07-23,Buğday
36.77312,39.51121,2022-04-01,Pamuk
37.70736,39.4824,2023-07-21,Domates
37.6994,39.31493,2022-11-11,Mısır
37.31507,39.77771,2024-12-05,Biber
37.39371,39.30719,2020-06-08,Mısır
37.55591,40.19508,2020-06-24,Biber
36.95777,40.14827,2025-07-26,Biber
37.61805,39.70576,2024-12-18,Domates
37.67609,40.07604,2022-09-12,Pamuk
36.92427,38.45907,2022-09-29,Biber
37.2092,40.23001,2025-06-18,Pamuk
37.2765,38.82989,2022-06-30,Antep Fıstığı
37.874,38.01557,2025-05-18,Pamuk
37.90398,39.5516,2021-10-17,Arpa
37.13851,37.95779,2022-11-11,Antep Fıstığı
37.89905,39.11172,2022-03-28,Domates
37.379,37.87118,2022-08-14,Antep Fıstığı
37.47014,38.3787,2020-01-12,Domates
37.92999,39.02362,2021-03-03,Domates
37.12862,38.74108,2023-12-24,Pamuk
37.29956,38.96394,2022-07-22,Nohut
37.40394,39.53397,2021-09-28,Antep Fıstığı
36.74553,38.96163,2021-03-03,Pamuk
37.12097,38.72786,2023-09-21,Arpa
37.61468,38.76432,2025-11-02,Mercimek
37.66916,39.62407,2020-05-21,Nohut
37.79872,38.17336,2020-04-12,Antep Fıstığı
36.79057,38.1041,2023-07-28,Mercimek
36.81005,37.91294,2024-06-20,Nohut
37.11539,39.89502,2024-12-20,Antep Fıstığı
36.98019,39.72023,2022-03-21,Biber
37.7785,39.4856,2024-10-07,Buğday
36.85714,38.39505,2021-02-21,Domates
36.92733,39.61004,2020-01-07,Biber
36.87663,38.08012,2025-02-26,Mercimek
37.31331,40.04206,2021-11-11,Pamuk
37.80891,38.65592,2023-10-11,Buğday
37.18006,38.984,2022-01-11,Mısır
36.72324,40.0822,2020-11-03,Domates
37.84982,37.87217,2020-12-22,Domates
36.95737,38.00347,2022-04-01,Mısır
37.8318,39.70458,2025-11-10,Nohut
37.19105,38.42548,2020-11-09,Domates
37.54223,38.63076,2025-05-27,Pamuk
37.47025,38.39015,2021-11-10,Buğday
37.20719,38.15991,2020-08-09,Domates
37.10692,38.93307,2025-09-09,Arpa
37.51705,38.73463,2023-11-14,Nohut
37.80209,38.77666,2023-07-23,Buğday
36.7802,38.19013,2022-02-15,Pamuk
37.36395,39.18824,2021-05-02,Buğday
36.71703,39.22674,2022-04-07,Mısır
37.69905,39.71918,2021-09-12,Pamuk
37.53792,38.78723,2021-02-28,Arpa
36.71206,37.83149,2024-10-23,Pamuk
37.22115,39.65054,2024-08-04,Antep Fıstığı
36.98319,39.22891,2023-10-03,Biber
37.53007,40.19919,2024-12-16,Mısır
36.67034,38.00638,2024-04-07,Domates
37.37356,37.97975,2024-01-16,Mercimek
37.92417,37.93568,2020-12-06,Mercimek
37.6069,38.14949,2025-11-27,Mısır
37.21658,38.00037,2021-06-24,Arpa
37.20979,39.12682,2021-01-06,Mısır
36.81564,38.07903,2023-06-10,Nohut
37.59942,40.14407,2021-01-21,Antep Fıstığı
37.58315,39.53671,2022-04-09,Buğday
37.23759,38.38441,2022-12-05,Mısır
37.90106,39.07202,2025-06-01,Biber
37.59146,37.95207,2024-09-17,Mısır
36.81005,39.54948,2023-04-11,Mercimek
36.87628,38.88906,2023-05-14,Buğday
37.1156,39.67665,2022-11-02,Arpa
37.45052,38.04124,2022-04-01,Mercimek
36.70019,39.81634,2024-08-07,Antep Fıstığı
37.08195,39.42076,2022-07-11,Biber
37.39954,38.17783,2020-10-02,Biber
36.99491,38.45341,2021-01-08,Biber
36.99795,39.1461,2022-06-24,Domates
37.46875,38.60126,2022-09-19,Arpa
37.07318,40.02148,2023-11-16,Mercimek
37.07447,38.10353,2024-05-31,Mısır
36.75729,38.84646,2022-02-04,Mısır
36.90408,37.91989,2023-10-15,Arpa
37.46787,39.53665,2024-02-25,Mercimek
37.37186,39.54614,2024-04-03,Pamuk
37.62346,40.09393,2025-01-20,Mısır
36.96498,39.56316,2022-05-26,Nohut
37.8606,38.90888,2021-09-23,Nohut
36.84861,38.27967,2023-07-08,Mercimek
37.06291,39.46212,2023-03-30,Nohut
37.59412,39.92103,2021-01-26,Buğday
36.96904,40.12002,2023-08-13,Pamuk
36.72581,39.91689,2023-09-11,Arpa
36.9244,39.06664,2025-01-29,Antep Fıstığı
37.44968,38.12266,2023-11-12,Domates
36.97311,38.88226,2025-11-16,Antep Fıstığı
36.81898,38.45107,2022-10-13,Antep Fıstığı
37.13921,38.90052,2021-08-07,Pamuk
37.84153,39.01166,2024-03-03,Nohut
37.5288,38.48022,2020-01-02,Mısır
37.52398,39.42795,2021-09-17,Antep Fıstığı
37.06584,39.15859,2021-03-08,Domates
37.81491,37.91754,2022-01-02,Pamuk
37.2559,39.66146,2025-08-10,Pamuk
37.16287,39.65319,2024-01-06,Domates
37.7421,39.44713,2024-11-04,Mısır
37.06538,40.14579,2024-05-13,Domates
37.63216,38.4496,2025-11-13,Nohut
37.27582,39.90789,2021-11-18,Biber
36.80338,40.15151,2021-02-24,Pamuk
37.31372,38.32135,2024-04-24,Nohut
37.35266,40.20986,2022-03-17,Arpa
36.7203,39.92684,2025-05-06,Arpa
37.45887,39.63897,2021-07-15,Buğday
37.68271,39.9301,2024-05-27,Pamuk
37.13285,39.84593,2023-12-28,Pamuk
37.49852,38.83536,2020-05-18,Domates
37.04633,39.62543,2021-01-16,Pamuk
37.15912,39.56445,2022-06-26,Biber
37.18082,39.69798,2021-01-17,Mısır
37.57716,39.86729,2024-01-18,Mercimek
37.38784,38.52518,2021-04-03,Mısır
37.78915,38.74076,2023-12-08,Arpa
37.20524,39.63269,2025-09-26,Biber
37.21213,40.15612,2024-12-23,Pamuk
37.44031,38.40989,2020-01-09,Mercimek
37.90308,39.69853,2020-02-23,Mısır
37.70494,39.4435,2020-02-12,Nohut
37.0915,39.99094,2023-02-02,Buğday
37.34853,39.79667,2025-04-26,Nohut
37.65587,39.98656,2023-06-04,Domates
37.14807,38.27713,2025-04-26,Nohut
36.85131,39.78584,2025-08-26,Antep Fıstığı
36.94313,38.79077,2022-10-23,Arpa
37.31003,38.29899,2022-04-29,Domates
36.7276,40.12261,2022-01-27,Nohut
36.99312,38.57832,2022-03-16,Nohut
36.87224,39.57819,2023-10-03,Nohut
36.98965,39.67425,2023-10-09,Arpa
37.0127,38.09305,2024-06-08,Pamuk
36.73147,38.49736,2020-03-31,Antep Fıstığı
37.90635,37.80072,2023-06-20,Arpa
37.40569,38.61846,2021-02-26,Domates
36.91232,38.89356,2021-08-25,Arpa
37.59691,38.12313,2020-03-06,Pamuk
36.73653,39.61035,2022-05-08,Mercimek
37.78276,39.36554,2021-09-02,Buğday
37.88844,40.18946,2020-01-24,Arpa
36.69045,39.91936,2025-12-29,Buğday
36.808,38.28531,2020-06-25,Biber
37.65588,39.56542,2020-12-14,Domates
36.87382,39.63035,2022-02-01,Nohut
37.60813,37.85313,2020-08-22,Biber
37.62469,39.7492,2023-01-23,Domates
37.47762,40.04465,2021-05-12,Antep Fıstığı
37.19149,39.08741,2020-09-07,Mercimek
37.07014,39.77127,2022-08-11,Pamuk
37.54699,37.87514,2024-02-05,Arpa
36.6844,37.82495,2024-10-07,Biber
37.42984,39.22834,2025-03-11,Mercimek
36.97052,37.81413,2020-07-19,Arpa
37.12991,39.84619,2022-11-05,Arpa
37.64933,39.96862,2020-06-06,Arpa
37.5927,39.53735,2024-09-07,Mısır
37.66704,39.43196,2022-10-29,Mısır
36.74949,37.96303,2024-07-27,Mercimek
37.85834,38.166,2024-07-08,Mısır
37.11906,40.21992,2021-12-11,Domates
37.1539,39.95808,2022-04-26,Antep Fıstığı
37.89826,39.74322,2020-12-01,Mercimek
37.3728,40.02863,2023-05-29,Nohut
37.34183,39.96424,2020-11-19,Buğday
36.93404,39.31998,2022-06-28,Nohut
37.58275,38.01578,2025-12-14,Pamuk
37.26274,38.78318,2025-11-03,Domates
37.40365,38.76189,2021-06-30,Pamuk
37.75558,39.51988,2022-04-15,Arpa
37.23597,38.84857,2021-05-09,Domates
37.82191,39.34194,2024-11-09,Mercimek
37.44872,39.07416,2024-04-16,Antep Fıstığı
36.89432,37.90911,2024-03-18,Nohut
37.19571,39.53899,2025-04-22,Buğday
36.78476,38.71513,2024-06-14,Mercimek
37.60452,39.52518,2025-02-13,Arpa
37.65196,39.56874,2021-08-21,Mercimek
37.29162,38.19568,2021-11-01,Mercimek
36.77744,39.56432,2023-06-13,Antep Fıstığı
37.27725,39.80354,2020-11-20,Mercimek
37.44605,38.91019,2025-11-23,Nohut
36.83354,39.26442,2024-06-26,Mısır
37.45619,38.26551,2023-06-11,Biber
37.76621,38.60019,2025-02-27,Arpa
37.59608,38.7275,2023-12-07,Mısır
37.83945,39.1288,2021-07-19,Biber
37.02318,39.62148,2022-04-09,Nohut
37.85864,37.86638,2023-02-09,Mısır
37.75048,39.12786,2020-01-11,Pamuk
36.79114,40.19653,2023-03-18,Mercimek
37.53585,39.96772,2021-02-26,Biber
36.95272,39.01162,2020-04-23,Buğday
37.78663,38.85371,2020-04-07,Biber
37.12418,37.8221,2020-02-02,Mercimek
37.61063,38.39524,2020-05-19,Antep Fıstığı
37.164,37.83818,2025-10-08,Pamuk
37.88907,38.75417,2022-07-01,Nohut
37.69802,39.04752,2024-08-02,Nohut
37.16485,39.11055,2020-05-08,Arpa
37.04857,38.62075,2022-09-25,Mercimek
37.03593,38.14838,2025-04-14,Pamuk
37.59496,37.89298,2024-07-12,Mercimek
36.70648,38.83915,2021-02-26,Mısır
36.98911,39.6081,2021-04-21,Pamuk
37.4645,40.17636,2021-08-20,Mercimek
37.67409,39.45542,2025-03-29,Mısır
37.58836,38.4363,2024-07-28,Arpa
37.06465,39.92126,2025-08-23,Biber
37.7358,38.46178,2021-06-26,Pamuk
36.89625,38.28183,2024-02-15,Domates
37.56273,38.18145,2020-06-15,Antep Fıstığı
36.81878,39.14501,2025-08-28,Mercimek
37.38188,39.96663,2020-11-30,Nohut
36.65945,38.85108,2021-04-08,Buğday
37.30151,40.20056,2025-08-12,Buğday
36.94493,39.26338,2021-04-16,Buğday
37.24383,39.68398,2025-02-21,Mercimek
37.081,38.36554,2020-12-16,Biber
37.26079,38.8001,2024-04-19,Domates
37.07542,38.5876,2023-12-04,Mercimek
37.53488,39.47179,2025-08-02,Mısır
37.45901,39.88164,2023-05-10,Domates
37.23747,40.12542,2023-02-09,Mısır
37.32429,39.38456,2023-12-10,Arpa
37.00182,40.1377,2020-01-16,Mısır
37.32902,40.0248,2022-07-29,Nohut
37.44331,38.06048,2023-08-02,Arpa
37.25414,39.60565,2022-04-19,Pamuk
36.80249,40.04817,2024-08-20,Antep Fıstığı
37.00405,38.06222,2025-09-22,Mercimek
37.16537,39.92084,2024-08-29,Arpa
36.82832,38.43002,2020-04-11,Antep Fıstığı
36.99065,39.4303,2025-10-25,Antep Fıstığı
37.90319,38.0686,2021-06-10,Antep Fıstığı
36.94955,39.9102,2025-07-19,Nohut
36.76596,40.028,2025-06-20,Domates
37.04248,39.05355,2020-08-09,Mısır
37.10181,38.01214,2023-05-20,Pamuk
37.85295,40.219,2023-08-19,Mısır
37.01944,39.57243,2022-05-24,Biber
37.1632,37.88508,2022-04-20,Nohut
37.4828,38.1672,2022-12-20,Buğday
37.26773,38.04446,2020-04-26,Pamuk
37.38176,39.28621,2023-10-01,Pamuk
37.84797,40.18151,2024-07-08,Arpa
37.10878,39.89594,2023-06-11,Biber
37.44653,39.61318,2024-08-18,Arpa
37.49532,38.96897,2024-09-06,Biber
36.9448,38.99644,2020-05-12,Mercimek
37.22507,39.69761,2022-11-02,Biber
37.23659,40.07429,2020-08-28,Buğday
37.03109,38.65929,2023-03-27,Buğday
36.95625,39.74162,2025-05-29,Antep Fıstığı
37.5117,39.87616,2021-09-15,Domates
37.04638,39.66347,2020-03-22,Domates
37.37918,39.91094,2025-12-23,Mercimek
37.0473,39.78643,2021-03-03,Mercimek
37.32048,39.95415,2022-11-17,Buğday
36.84291,38.03189,2022-03-28,Arpa
37.1575,39.25624,2021-11-16,Domates
37.67014,39.95497,2020-07-27,Nohut
37.31925,40.22366,2021-04-10,Biber
36.75319,38.77536,2023-02-24,Nohut
37.45151,40.07267,2020-04-18,Domates
36.91053,37.9141,2025-11-14,Nohut
37.59317,39.89,2020-06-17,Pamuk
37.53068,38.5048,2023-11-16,Buğday
36.67511,39.37019,2020-11-24,Domates
37.60691,38.34459,2025-03-26,Antep Fıstığı
37.7276,39.63731,2021-09-27,Nohut
37.67912,40.24655,2025-09-19,Arpa
37.30327,40.14686,2021-03-19,Nohut
36.72041,39.27053,2022-03-31,Biber
37.55528,39.81052,2023-05-12,Mercimek
37.94157,39.46764,2025-08-10,Mercimek
37.40922,39.1378,2024-07-31,Domates
37.22396,38.695,2022-07-24,Pamuk
36.86348,38.41504,2025-03-20,Buğday
37.68956,39.90023,2025-01-29,Nohut
37.30596,40.01495,2022-08-28,Buğday
36.87404,39.14066,2020-02-27,Buğday
36.96373,39.957,2023-12-06,Buğday
37.17491,38.37441,2022-12-12,Antep Fıstığı
37.44712,38.51953,2024-12-27,Arpa
37.05396,38.48548,2025-05-27,Domates
